Orthogroup	Cx_molestus	Cx_pallens	Cx_pipiens	Cx_quinquefasciatus	Cx_tarsalis	ingroup_count	compartment
OG0011702	1	1	1	1	0	4	core
OG0011703	1	1	1	1	0	4	core
OG0011704	1	1	1	1	0	4	core
OG0011705	1	1	1	1	0	4	core
OG0011706	1	1	1	1	0	4	core
OG0011707	1	1	1	1	0	4	core
OG0011708	1	1	1	1	0	4	core
OG0011709	2	2	0	0	0	2	shell
OG0011710	1	1	1	1	0	4	core
OG0011711	1	1	1	1	0	4	core
OG0011712	1	1	1	1	0	4	core
OG0011713	1	1	1	1	0	4	core
OG0011714	1	1	1	1	0	4	core
OG0011715	1	1	1	1	0	4	core
OG0011716	1	1	1	1	0	4	core
OG0011717	1	1	1	1	0	4	core
OG0011718	1	1	1	1	0	4	core
OG0011719	1	1	1	1	0	4	core
OG0011720	1	1	1	1	0	4	core
OG0011721	1	1	1	1	0	4	core
OG0011722	1	1	1	1	0	4	core
OG0011723	1	1	1	1	0	4	core
OG0011724	1	1	1	1	0	4	core
OG0011725	1	1	1	1	0	4	core
OG0011726	1	1	1	1	0	4	core
OG0011727	1	1	1	1	0	4	core
OG0011728	1	1	1	1	0	4	core
OG0011729	1	1	1	1	0	4	core
OG0011730	1	1	1	1	0	4	core
OG0011731	1	1	1	1	0	4	core
OG0011732	1	1	1	1	0	4	core
OG0011733	1	1	1	1	0	4	core
OG0011734	1	1	1	1	0	4	core
OG0011735	1	1	1	1	0	4	core
OG0011736	1	1	1	1	0	4	core
OG0011737	1	1	1	1	0	4	core
OG0011738	1	1	1	1	0	4	core
OG0011739	1	1	1	1	0	4	core
OG0011740	1	1	1	1	0	4	core
OG0011741	1	1	1	1	0	4	core
OG0011742	1	1	1	1	0	4	core
OG0011743	1	1	1	1	0	4	core
OG0011744	1	1	1	1	0	4	core
OG0011745	1	1	1	1	0	4	core
OG0011746	1	1	1	1	0	4	core
OG0011747	1	1	1	1	0	4	core
OG0011748	1	1	1	1	0	4	core
OG0011749	1	1	1	1	0	4	core
OG0011750	1	1	1	1	0	4	core
OG0011751	1	1	1	1	0	4	core
OG0011752	1	1	0	2	0	3	shell
OG0011753	1	1	1	1	0	4	core
OG0011754	1	1	1	1	0	4	core
OG0011755	1	1	1	1	0	4	core
OG0011756	1	1	1	1	0	4	core
OG0011757	1	1	1	1	0	4	core
OG0011758	1	1	1	1	0	4	core
OG0011759	1	1	1	1	0	4	core
OG0011760	1	1	1	1	0	4	core
OG0011761	1	1	1	1	0	4	core
OG0011762	1	1	1	1	0	4	core
OG0011763	1	1	1	1	0	4	core
OG0011764	1	1	1	1	0	4	core
OG0011765	1	1	1	1	0	4	core
OG0011766	1	1	1	1	0	4	core
OG0011767	1	1	1	1	0	4	core
OG0011768	1	1	1	1	0	4	core
OG0011769	1	1	1	1	0	4	core
OG0011770	1	1	1	1	0	4	core
OG0011771	1	1	1	1	0	4	core
OG0011772	1	1	1	1	0	4	core
OG0011773	1	1	1	1	0	4	core
OG0011774	1	1	1	1	0	4	core
OG0011775	1	1	1	1	0	4	core
OG0011776	1	1	1	1	0	4	core
OG0011777	1	1	1	1	0	4	core
OG0011778	1	1	1	1	0	4	core
OG0011779	1	1	1	1	0	4	core
OG0011780	1	1	1	1	0	4	core
OG0011781	1	1	1	1	0	4	core
OG0011782	1	1	1	1	0	4	core
OG0011783	1	1	1	1	0	4	core
OG0011784	1	1	1	1	0	4	core
OG0011785	1	1	1	1	0	4	core
OG0011786	1	1	1	1	0	4	core
OG0011787	1	1	1	1	0	4	core
OG0011788	1	1	1	1	0	4	core
OG0011789	1	1	1	1	0	4	core
OG0011790	1	1	1	1	0	4	core
OG0011791	1	1	1	1	0	4	core
OG0011792	1	1	1	1	0	4	core
OG0011793	1	1	1	1	0	4	core
OG0011794	1	1	1	1	0	4	core
OG0011795	1	1	1	1	0	4	core
OG0011796	1	1	1	1	0	4	core
OG0011797	1	1	1	1	0	4	core
OG0011798	1	1	1	1	0	4	core
OG0011799	1	1	1	1	0	4	core
OG0011800	1	1	1	1	0	4	core
OG0011801	1	1	1	1	0	4	core
OG0011802	1	1	1	1	0	4	core
OG0011803	1	1	1	1	0	4	core
OG0011804	1	1	1	1	0	4	core
OG0011805	1	1	1	1	0	4	core
OG0011806	1	1	1	1	0	4	core
OG0011807	1	1	1	1	0	4	core
OG0011808	2	1	1	0	0	3	shell
OG0011809	1	1	1	1	0	4	core
OG0011810	1	1	1	1	0	4	core
OG0011811	1	1	1	1	0	4	core
OG0011812	1	1	1	1	0	4	core
OG0011813	1	1	1	1	0	4	core
OG0011814	3	0	1	0	0	2	shell
OG0011815	1	1	1	1	0	4	core
OG0011816	1	1	1	1	0	4	core
OG0011817	1	1	1	1	0	4	core
OG0011818	1	1	1	1	0	4	core
OG0011819	1	1	1	1	0	4	core
OG0011820	1	1	1	1	0	4	core
OG0011821	1	1	1	1	0	4	core
OG0011822	1	1	1	1	0	4	core
OG0011823	1	1	1	1	0	4	core
OG0011824	1	1	1	1	0	4	core
OG0011825	1	1	1	1	0	4	core
OG0011826	1	1	1	1	0	4	core
OG0011827	2	1	1	0	0	3	shell
OG0011828	1	1	1	1	0	4	core
OG0011829	1	1	1	1	0	4	core
OG0011830	1	1	1	1	0	4	core
OG0011831	1	1	1	1	0	4	core
OG0011832	1	1	1	1	0	4	core
OG0011833	1	1	1	1	0	4	core
OG0011834	1	1	1	1	0	4	core
OG0011835	1	1	1	1	0	4	core
OG0011836	1	1	1	1	0	4	core
OG0011837	1	1	1	1	0	4	core
OG0011838	1	1	1	1	0	4	core
OG0011839	1	1	1	1	0	4	core
OG0011840	1	1	1	1	0	4	core
OG0011841	1	1	1	1	0	4	core
OG0011842	1	1	1	1	0	4	core
OG0011843	1	1	1	1	0	4	core
OG0011844	1	1	1	1	0	4	core
OG0011845	1	1	1	1	0	4	core
OG0011846	1	1	1	1	0	4	core
OG0011847	1	1	1	1	0	4	core
OG0011848	1	1	1	1	0	4	core
OG0011849	1	1	1	1	0	4	core
OG0011850	1	1	1	1	0	4	core
OG0011851	1	1	1	1	0	4	core
OG0011852	1	1	1	1	0	4	core
OG0011853	1	1	1	1	0	4	core
OG0011854	1	1	1	1	0	4	core
OG0011855	1	1	1	1	0	4	core
OG0011856	1	1	1	1	0	4	core
OG0011857	1	1	1	1	0	4	core
OG0011858	1	1	1	1	0	4	core
OG0011859	1	1	1	1	0	4	core
OG0011860	1	1	1	1	0	4	core
OG0011861	1	1	1	1	0	4	core
OG0011862	1	1	1	1	0	4	core
OG0011863	1	1	1	1	0	4	core
OG0011864	1	1	1	1	0	4	core
OG0011865	1	1	1	1	0	4	core
OG0011866	1	1	1	1	0	4	core
OG0011867	2	0	0	2	0	2	shell
OG0011868	1	1	1	1	0	4	core
OG0011869	1	1	1	1	0	4	core
OG0011870	1	1	1	1	0	4	core
OG0011871	1	1	1	1	0	4	core
OG0011872	1	1	1	1	0	4	core
OG0011873	1	1	1	1	0	4	core
OG0011874	1	1	1	1	0	4	core
OG0011875	1	1	1	1	0	4	core
OG0011876	1	1	1	1	0	4	core
OG0011877	1	1	1	1	0	4	core
OG0011878	1	1	1	1	0	4	core
OG0011879	1	1	1	1	0	4	core
OG0011880	1	1	1	1	0	4	core
OG0011881	1	1	1	1	0	4	core
OG0011882	1	1	1	1	0	4	core
OG0011883	1	1	1	1	0	4	core
OG0011884	1	1	1	1	0	4	core
OG0011885	1	1	1	1	0	4	core
OG0011886	1	1	1	1	0	4	core
OG0011887	1	1	1	1	0	4	core
OG0011888	1	1	1	1	0	4	core
OG0011889	1	1	1	1	0	4	core
OG0011890	1	1	1	1	0	4	core
OG0011891	1	1	1	1	0	4	core
OG0011892	1	1	1	1	0	4	core
OG0011893	1	1	1	1	0	4	core
OG0011894	1	1	1	1	0	4	core
OG0011895	1	1	1	1	0	4	core
OG0011896	1	1	1	1	0	4	core
OG0011897	2	1	1	0	0	3	shell
OG0011898	1	1	1	1	0	4	core
OG0011899	1	1	1	1	0	4	core
OG0011900	1	1	1	1	0	4	core
OG0011901	1	1	1	1	0	4	core
OG0011902	1	1	1	1	0	4	core
OG0011903	1	1	1	1	0	4	core
OG0011904	1	1	1	1	0	4	core
OG0011905	1	1	1	1	0	4	core
OG0011906	1	1	1	1	0	4	core
OG0011907	1	1	1	1	0	4	core
OG0011908	1	1	1	1	0	4	core
OG0011909	1	1	1	1	0	4	core
OG0011910	1	1	1	1	0	4	core
OG0011911	1	1	1	1	0	4	core
OG0011912	1	1	1	1	0	4	core
OG0011913	1	1	1	1	0	4	core
OG0011914	1	1	1	1	0	4	core
OG0011915	1	1	1	1	0	4	core
OG0011916	1	1	1	1	0	4	core
OG0011917	1	1	1	1	0	4	core
OG0011918	1	1	1	1	0	4	core
OG0011919	1	1	1	1	0	4	core
OG0011920	1	1	1	1	0	4	core
OG0011921	1	1	1	1	0	4	core
OG0011922	1	1	1	1	0	4	core
OG0011923	1	1	1	1	0	4	core
OG0011924	1	1	1	1	0	4	core
OG0011925	1	1	1	1	0	4	core
OG0011926	1	1	1	1	0	4	core
OG0011927	1	1	1	1	0	4	core
OG0011928	1	1	1	1	0	4	core
OG0011929	1	1	1	1	0	4	core
OG0011930	1	1	1	1	0	4	core
OG0011931	1	1	1	1	0	4	core
OG0011932	1	1	1	1	0	4	core
OG0011933	1	1	1	1	0	4	core
OG0011934	1	1	1	1	0	4	core
OG0011935	1	1	1	1	0	4	core
OG0011936	1	1	1	1	0	4	core
OG0011937	1	1	1	1	0	4	core
OG0011938	1	1	1	1	0	4	core
OG0011939	1	1	1	1	0	4	core
OG0011940	1	1	1	1	0	4	core
OG0011941	1	1	1	1	0	4	core
OG0011942	1	1	1	1	0	4	core
OG0011943	1	1	1	1	0	4	core
OG0011944	1	1	1	1	0	4	core
OG0011945	1	1	1	1	0	4	core
OG0011946	1	1	1	1	0	4	core
OG0011947	1	1	1	1	0	4	core
OG0011948	1	1	1	1	0	4	core
OG0011949	1	1	1	1	0	4	core
OG0011950	1	1	1	1	0	4	core
OG0011951	1	1	1	1	0	4	core
OG0011952	1	1	1	1	0	4	core
OG0011953	1	1	1	1	0	4	core
OG0011954	1	1	1	1	0	4	core
OG0011955	1	1	1	1	0	4	core
OG0011956	1	1	1	1	0	4	core
OG0011957	1	1	1	1	0	4	core
OG0011958	1	1	1	1	0	4	core
OG0011959	1	1	1	1	0	4	core
OG0011960	1	1	1	1	0	4	core
OG0011961	1	1	1	1	0	4	core
OG0011962	1	1	1	1	0	4	core
OG0011963	1	1	1	1	0	4	core
OG0011964	1	1	1	1	0	4	core
OG0011965	1	1	1	1	0	4	core
OG0011966	1	1	1	1	0	4	core
OG0011967	1	1	1	1	0	4	core
OG0011968	1	1	1	1	0	4	core
OG0011969	1	1	1	1	0	4	core
OG0011970	1	1	1	1	0	4	core
OG0011971	1	1	1	1	0	4	core
OG0011972	1	1	1	1	0	4	core
OG0011973	1	1	1	1	0	4	core
OG0011974	1	1	1	1	0	4	core
OG0011975	1	1	1	1	0	4	core
OG0011976	1	1	1	1	0	4	core
OG0011977	1	1	1	1	0	4	core
OG0011978	1	1	1	1	0	4	core
OG0011979	1	1	1	1	0	4	core
OG0011980	1	1	1	1	0	4	core
OG0011981	1	1	1	1	0	4	core
OG0011982	1	1	1	1	0	4	core
OG0011983	1	1	1	1	0	4	core
OG0011984	1	1	1	1	0	4	core
OG0011985	1	1	1	1	0	4	core
OG0011986	1	1	1	1	0	4	core
OG0011987	1	1	1	1	0	4	core
OG0011988	1	1	1	1	0	4	core
OG0011989	1	1	1	1	0	4	core
OG0011990	1	1	1	1	0	4	core
OG0011991	1	1	1	1	0	4	core
OG0011992	1	1	1	1	0	4	core
OG0011993	1	1	1	1	0	4	core
OG0011994	1	1	1	1	0	4	core
OG0011995	1	1	1	1	0	4	core
OG0011996	1	1	1	1	0	4	core
OG0011997	1	1	1	1	0	4	core
OG0011998	1	1	1	1	0	4	core
OG0011999	1	1	1	1	0	4	core
OG0012000	1	1	1	1	0	4	core
OG0012001	1	1	1	1	0	4	core
OG0012002	1	1	1	1	0	4	core
OG0012003	1	1	1	1	0	4	core
OG0012004	2	0	2	0	0	2	shell
OG0012005	1	1	1	1	0	4	core
OG0012006	1	1	1	1	0	4	core
OG0012007	1	1	1	1	0	4	core
OG0012008	1	1	1	1	0	4	core
OG0012009	1	1	1	1	0	4	core
OG0012010	1	1	1	1	0	4	core
OG0012011	1	1	1	1	0	4	core
OG0012012	1	1	1	1	0	4	core
OG0012013	1	1	1	1	0	4	core
OG0012014	1	1	1	1	0	4	core
OG0012015	1	1	1	1	0	4	core
OG0012016	1	1	1	1	0	4	core
OG0012017	1	1	1	1	0	4	core
OG0012018	1	1	1	1	0	4	core
OG0012019	1	1	1	1	0	4	core
OG0012020	1	1	1	1	0	4	core
OG0012021	1	1	1	1	0	4	core
OG0012022	1	1	1	1	0	4	core
OG0012023	1	1	1	1	0	4	core
OG0012024	1	1	1	1	0	4	core
OG0012025	1	1	1	1	0	4	core
OG0012026	1	1	1	1	0	4	core
OG0012027	1	1	1	1	0	4	core
OG0012028	1	1	1	1	0	4	core
OG0012029	1	1	1	1	0	4	core
OG0012030	1	1	1	1	0	4	core
OG0012031	1	1	1	1	0	4	core
OG0012032	1	1	1	1	0	4	core
OG0012033	1	1	1	1	0	4	core
OG0012034	1	1	2	0	0	3	shell
OG0012035	1	1	1	1	0	4	core
OG0012036	1	1	1	1	0	4	core
OG0012037	1	1	1	1	0	4	core
OG0012038	1	1	1	1	0	4	core
OG0012039	1	1	1	1	0	4	core
OG0012040	1	1	1	1	0	4	core
OG0012041	1	1	1	1	0	4	core
OG0012042	1	1	1	1	0	4	core
OG0012043	1	1	1	1	0	4	core
OG0012044	1	1	1	1	0	4	core
OG0012045	1	1	1	1	0	4	core
OG0012046	1	1	1	1	0	4	core
OG0012047	1	1	1	1	0	4	core
OG0012048	1	1	1	1	0	4	core
OG0012049	1	1	1	1	0	4	core
OG0012050	1	1	1	1	0	4	core
OG0012051	1	1	1	1	0	4	core
OG0012052	1	1	1	1	0	4	core
OG0012053	1	1	1	1	0	4	core
OG0012054	1	1	1	1	0	4	core
OG0012055	1	1	1	1	0	4	core
OG0012056	1	1	1	1	0	4	core
OG0012057	1	1	1	1	0	4	core
OG0012058	1	1	1	1	0	4	core
OG0012059	1	1	1	1	0	4	core
OG0012060	1	1	1	1	0	4	core
OG0012061	1	1	1	1	0	4	core
OG0012062	1	1	1	1	0	4	core
OG0012063	1	1	1	1	0	4	core
OG0012064	1	1	1	1	0	4	core
OG0012065	1	1	1	1	0	4	core
OG0012066	1	1	1	1	0	4	core
OG0012067	1	1	1	1	0	4	core
OG0012068	1	1	1	1	0	4	core
OG0012069	1	1	1	1	0	4	core
OG0012070	1	1	1	1	0	4	core
OG0012071	1	1	1	1	0	4	core
OG0012072	1	1	1	1	0	4	core
OG0012073	1	1	1	1	0	4	core
OG0012074	1	1	1	1	0	4	core
OG0012075	1	1	1	1	0	4	core
OG0012076	1	1	1	1	0	4	core
OG0012077	4	0	0	0	0	1	cloud
OG0012078	1	1	1	1	0	4	core
OG0012079	1	1	1	1	0	4	core
OG0012080	1	1	1	1	0	4	core
OG0012081	1	1	1	1	0	4	core
OG0012082	1	1	1	1	0	4	core
OG0012083	1	1	1	1	0	4	core
OG0012084	1	1	1	1	0	4	core
OG0012085	1	1	1	1	0	4	core
OG0012086	1	1	1	1	0	4	core
OG0012087	1	1	1	1	0	4	core
OG0012088	1	1	1	1	0	4	core
OG0012089	1	1	1	1	0	4	core
OG0012090	1	1	1	1	0	4	core
OG0012091	1	1	1	1	0	4	core
OG0012092	1	1	1	1	0	4	core
OG0012093	1	1	1	1	0	4	core
OG0012094	1	1	1	1	0	4	core
OG0012095	1	1	1	1	0	4	core
OG0012096	1	1	1	1	0	4	core
OG0012097	1	1	1	1	0	4	core
OG0012098	1	1	1	1	0	4	core
OG0012099	1	1	1	1	0	4	core
OG0012100	1	1	1	1	0	4	core
OG0012101	1	1	1	1	0	4	core
OG0012102	1	1	1	1	0	4	core
OG0012103	1	1	1	1	0	4	core
OG0012104	1	1	1	1	0	4	core
OG0012105	1	1	1	1	0	4	core
OG0012106	1	1	1	1	0	4	core
OG0012107	1	1	1	1	0	4	core
OG0012108	1	1	1	1	0	4	core
OG0012109	1	1	1	1	0	4	core
OG0012110	1	1	1	1	0	4	core
OG0012111	1	1	1	1	0	4	core
OG0012112	1	1	1	1	0	4	core
OG0012113	1	1	1	1	0	4	core
OG0012114	1	1	1	1	0	4	core
OG0012115	1	1	1	1	0	4	core
OG0012116	1	1	1	1	0	4	core
OG0012117	1	1	1	1	0	4	core
OG0012118	1	1	1	1	0	4	core
OG0012119	1	1	1	1	0	4	core
OG0012120	1	1	1	1	0	4	core
OG0012121	1	1	1	1	0	4	core
OG0012122	1	1	1	1	0	4	core
OG0012123	1	1	1	1	0	4	core
OG0012124	1	1	1	1	0	4	core
OG0012125	1	1	1	1	0	4	core
OG0012126	1	1	1	1	0	4	core
OG0012127	1	1	1	1	0	4	core
OG0012128	1	1	1	1	0	4	core
OG0012129	1	1	1	1	0	4	core
OG0012130	1	1	1	1	0	4	core
OG0012131	1	1	1	1	0	4	core
OG0012132	1	1	1	1	0	4	core
OG0012133	1	1	1	1	0	4	core
OG0012134	1	1	1	1	0	4	core
OG0012135	1	1	1	1	0	4	core
OG0012136	1	1	1	1	0	4	core
OG0012137	1	1	1	1	0	4	core
OG0012138	1	1	1	1	0	4	core
OG0012139	1	1	1	1	0	4	core
OG0012140	1	1	1	1	0	4	core
OG0012141	1	1	1	1	0	4	core
OG0012142	1	1	1	1	0	4	core
OG0012143	1	1	1	1	0	4	core
OG0012144	1	1	1	1	0	4	core
OG0012145	1	1	1	1	0	4	core
OG0012146	1	1	1	1	0	4	core
OG0012147	1	1	1	1	0	4	core
OG0012148	1	1	1	1	0	4	core
OG0012149	1	1	1	1	0	4	core
OG0012150	1	1	1	1	0	4	core
OG0012151	1	1	1	1	0	4	core
OG0012152	1	1	1	1	0	4	core
OG0012153	1	1	1	1	0	4	core
OG0012154	1	1	1	1	0	4	core
OG0012155	1	1	1	1	0	4	core
OG0012156	1	1	1	1	0	4	core
OG0012157	1	1	1	1	0	4	core
OG0012158	1	1	1	1	0	4	core
OG0012159	1	1	1	1	0	4	core
OG0012160	1	1	1	1	0	4	core
OG0012161	1	1	1	1	0	4	core
OG0012162	1	1	1	1	0	4	core
OG0012163	1	1	1	1	0	4	core
OG0012164	1	1	1	1	0	4	core
OG0012165	1	1	1	1	0	4	core
OG0012166	1	1	1	1	0	4	core
OG0012167	1	1	1	1	0	4	core
OG0012168	1	1	1	1	0	4	core
OG0012169	2	2	0	0	0	2	shell
OG0012170	1	1	1	1	0	4	core
OG0012171	1	1	1	1	0	4	core
OG0012172	1	1	1	1	0	4	core
OG0012173	1	1	1	1	0	4	core
OG0012174	1	1	1	1	0	4	core
OG0012175	1	1	1	1	0	4	core
OG0012176	1	1	1	1	0	4	core
OG0012177	1	1	1	1	0	4	core
OG0012178	1	1	1	1	0	4	core
OG0012179	1	1	1	1	0	4	core
OG0012180	1	1	1	1	0	4	core
OG0012181	1	1	1	1	0	4	core
OG0012182	1	1	1	1	0	4	core
OG0012183	1	1	1	1	0	4	core
OG0012184	1	1	1	1	0	4	core
OG0012185	1	1	1	1	0	4	core
OG0012186	1	1	1	1	0	4	core
OG0012187	1	1	1	1	0	4	core
OG0012188	1	1	1	1	0	4	core
OG0012189	1	1	1	1	0	4	core
OG0012190	1	1	1	1	0	4	core
OG0012191	1	1	1	1	0	4	core
OG0012192	1	1	1	1	0	4	core
OG0012193	1	1	1	1	0	4	core
OG0012194	1	1	1	1	0	4	core
OG0012195	1	1	1	1	0	4	core
OG0012196	1	1	1	1	0	4	core
OG0012197	1	1	1	1	0	4	core
OG0012198	1	1	1	1	0	4	core
OG0012199	1	1	1	1	0	4	core
OG0012200	1	1	1	1	0	4	core
OG0012201	1	1	1	1	0	4	core
OG0012202	1	1	1	1	0	4	core
OG0012203	1	1	1	1	0	4	core
OG0012204	1	1	1	1	0	4	core
OG0012205	1	1	1	1	0	4	core
OG0012206	1	1	1	1	0	4	core
OG0012207	1	1	1	1	0	4	core
OG0012208	1	1	1	1	0	4	core
OG0012209	1	1	1	1	0	4	core
OG0012210	1	1	1	1	0	4	core
OG0012211	1	1	1	1	0	4	core
OG0012212	1	1	1	1	0	4	core
OG0012213	1	1	1	1	0	4	core
OG0012214	1	1	1	1	0	4	core
OG0012215	1	1	1	1	0	4	core
OG0012216	1	1	1	1	0	4	core
OG0012217	1	1	1	1	0	4	core
OG0012218	1	1	1	1	0	4	core
OG0012219	1	1	1	1	0	4	core
OG0012220	1	1	1	1	0	4	core
OG0012221	1	1	1	1	0	4	core
OG0012222	1	1	1	1	0	4	core
OG0012223	1	1	1	1	0	4	core
OG0012224	1	1	1	1	0	4	core
OG0012225	1	1	1	1	0	4	core
OG0012226	1	1	1	1	0	4	core
OG0012227	1	1	1	1	0	4	core
OG0012228	1	1	1	1	0	4	core
OG0012229	2	0	0	2	0	2	shell
OG0012230	1	1	1	1	0	4	core
OG0012231	1	1	1	1	0	4	core
OG0012232	1	1	1	1	0	4	core
OG0012233	1	1	1	1	0	4	core
OG0012234	1	1	1	1	0	4	core
OG0012235	1	1	1	1	0	4	core
OG0012236	1	1	1	1	0	4	core
OG0012237	1	1	1	1	0	4	core
OG0012238	1	1	1	1	0	4	core
OG0012239	1	1	1	1	0	4	core
OG0012240	1	1	1	1	0	4	core
OG0012241	1	1	1	1	0	4	core
OG0012242	1	1	1	1	0	4	core
OG0012243	1	1	1	1	0	4	core
OG0012244	1	1	1	1	0	4	core
OG0012245	1	1	1	1	0	4	core
OG0012246	1	1	1	1	0	4	core
OG0012247	1	1	1	1	0	4	core
OG0012248	1	1	1	1	0	4	core
OG0012249	1	1	1	1	0	4	core
OG0012250	1	1	1	1	0	4	core
OG0012251	1	1	1	1	0	4	core
OG0012252	1	1	1	1	0	4	core
OG0012253	1	1	1	1	0	4	core
OG0012254	1	1	1	1	0	4	core
OG0012255	1	1	1	1	0	4	core
OG0012256	1	1	1	1	0	4	core
OG0012257	1	1	1	1	0	4	core
OG0012258	1	1	1	1	0	4	core
OG0012259	1	1	1	1	0	4	core
OG0012260	1	1	1	1	0	4	core
OG0012261	1	1	1	1	0	4	core
OG0012262	1	1	1	1	0	4	core
OG0012263	1	1	1	1	0	4	core
OG0012264	1	1	1	1	0	4	core
OG0012265	1	1	1	1	0	4	core
OG0012266	1	1	1	1	0	4	core
OG0012267	1	1	1	1	0	4	core
OG0012268	1	1	1	1	0	4	core
OG0012269	1	1	1	1	0	4	core
OG0012270	1	1	1	1	0	4	core
OG0012271	1	1	1	1	0	4	core
OG0012272	1	1	1	1	0	4	core
OG0012273	1	1	1	1	0	4	core
OG0012274	1	1	1	1	0	4	core
OG0012275	1	1	1	1	0	4	core
OG0012276	1	1	1	1	0	4	core
OG0012277	1	1	1	1	0	4	core
OG0012278	1	1	1	1	0	4	core
OG0012279	1	1	1	1	0	4	core
OG0012280	1	1	1	1	0	4	core
OG0012281	1	1	1	1	0	4	core
OG0012282	1	1	1	1	0	4	core
OG0012283	1	1	1	1	0	4	core
OG0012284	1	1	1	1	0	4	core
OG0012285	1	1	1	1	0	4	core
OG0012286	1	1	1	1	0	4	core
OG0012287	1	1	1	1	0	4	core
OG0012288	1	1	1	1	0	4	core
OG0012289	1	1	1	1	0	4	core
OG0012290	1	1	1	1	0	4	core
OG0012291	1	1	1	1	0	4	core
OG0012292	1	1	1	1	0	4	core
OG0012293	1	1	1	1	0	4	core
OG0012294	1	1	1	1	0	4	core
OG0012295	1	1	1	1	0	4	core
OG0012296	1	1	1	1	0	4	core
OG0012297	1	1	1	1	0	4	core
OG0012298	1	1	1	1	0	4	core
OG0012299	1	1	1	1	0	4	core
OG0012300	1	1	1	1	0	4	core
OG0012301	1	1	1	1	0	4	core
OG0012302	1	1	1	1	0	4	core
OG0012303	1	1	1	1	0	4	core
OG0012304	1	1	1	1	0	4	core
OG0012305	1	1	1	1	0	4	core
OG0012306	1	1	1	1	0	4	core
OG0012307	1	1	1	1	0	4	core
OG0012308	1	1	1	1	0	4	core
OG0012309	1	1	1	1	0	4	core
OG0012310	1	1	1	1	0	4	core
OG0012311	1	1	1	1	0	4	core
OG0012312	1	1	1	1	0	4	core
OG0012313	1	1	1	1	0	4	core
OG0012314	1	1	1	1	0	4	core
OG0012315	1	1	1	1	0	4	core
OG0012316	1	1	1	1	0	4	core
OG0012317	1	1	1	1	0	4	core
OG0012318	1	1	1	1	0	4	core
OG0012319	1	1	1	1	0	4	core
OG0012320	1	1	1	1	0	4	core
OG0012321	1	1	1	1	0	4	core
OG0012322	1	1	1	1	0	4	core
OG0012323	1	1	1	1	0	4	core
OG0012324	1	1	1	1	0	4	core
OG0012325	1	1	1	1	0	4	core
OG0012326	1	1	1	1	0	4	core
OG0012327	1	1	1	1	0	4	core
OG0012328	1	1	1	1	0	4	core
OG0012329	1	1	1	1	0	4	core
OG0012330	1	1	1	1	0	4	core
OG0012331	1	1	1	1	0	4	core
OG0012332	1	1	1	1	0	4	core
OG0012333	1	1	1	1	0	4	core
OG0012334	1	1	1	1	0	4	core
OG0012335	1	1	1	1	0	4	core
OG0012336	1	1	1	1	0	4	core
OG0012337	1	1	1	1	0	4	core
OG0012338	1	1	1	1	0	4	core
OG0012339	1	1	1	1	0	4	core
OG0012340	1	1	1	1	0	4	core
OG0012341	1	1	1	1	0	4	core
OG0012342	1	1	1	1	0	4	core
OG0012343	1	1	1	1	0	4	core
OG0012344	1	1	1	1	0	4	core
OG0012345	1	1	1	1	0	4	core
OG0012346	1	1	1	1	0	4	core
OG0012347	1	1	1	1	0	4	core
OG0012348	1	1	1	1	0	4	core
OG0012349	1	1	1	1	0	4	core
OG0012350	1	1	1	1	0	4	core
OG0012351	1	1	1	1	0	4	core
OG0012352	1	1	1	1	0	4	core
OG0012353	1	1	1	1	0	4	core
OG0012354	1	1	1	1	0	4	core
OG0012355	1	1	1	1	0	4	core
OG0012356	1	1	1	1	0	4	core
OG0012357	1	1	1	1	0	4	core
OG0012358	1	1	1	1	0	4	core
OG0012359	1	1	1	1	0	4	core
OG0012360	1	1	1	1	0	4	core
OG0012361	1	1	1	1	0	4	core
OG0012362	1	1	1	1	0	4	core
OG0012363	1	1	1	1	0	4	core
OG0012364	1	1	1	1	0	4	core
OG0012365	1	1	1	1	0	4	core
OG0012366	1	1	1	1	0	4	core
OG0012367	1	1	1	1	0	4	core
OG0012368	1	1	1	1	0	4	core
OG0012369	1	1	1	1	0	4	core
OG0012370	1	1	1	1	0	4	core
OG0012371	1	1	1	1	0	4	core
OG0012372	1	1	1	1	0	4	core
OG0012373	1	1	1	1	0	4	core
OG0012374	1	1	1	1	0	4	core
OG0012375	1	1	1	1	0	4	core
OG0012376	1	1	1	1	0	4	core
OG0012377	1	1	1	1	0	4	core
OG0012378	1	1	1	1	0	4	core
OG0012379	1	1	1	1	0	4	core
OG0012380	1	1	1	1	0	4	core
OG0012381	1	1	1	1	0	4	core
OG0012382	1	1	1	1	0	4	core
OG0012383	1	1	1	1	0	4	core
OG0012384	1	1	1	1	0	4	core
OG0012385	1	1	1	1	0	4	core
OG0012386	1	1	1	1	0	4	core
OG0012387	1	1	1	1	0	4	core
OG0012388	1	1	1	1	0	4	core
OG0012389	1	1	1	1	0	4	core
OG0012390	1	1	1	1	0	4	core
OG0012391	1	1	1	1	0	4	core
OG0012392	1	1	1	1	0	4	core
OG0012393	1	1	1	1	0	4	core
OG0012394	1	1	1	1	0	4	core
OG0012395	1	1	1	1	0	4	core
OG0012396	1	1	1	1	0	4	core
OG0012397	1	1	1	1	0	4	core
